m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Інна,Дорошенко,inna.doroshenko17@student.org,1959,9,3,OQI-72,31.86,38(095)48-26-484
Іван,Павленко,ivan.pavlenko18@student.org,1970,11,7,NHA-64,15.47,38(067)60-99-162
Лілія,Костенко,liliya.kostenko17@student.org,1972,8,3,WSV-75,16.78,38(063)44-93-649
Катерина,Левченко,kateryna.levchenko19@student.org,1961,1,11,HKN-68,17.85,38(093)18-24-396
Галина,Шаповал,halyna.shapoval21@student.org,1958,9,7,USJ-99,17.24,38(099)62-87-218
Павло,Коваль,pavlo.koval14@student.org,2003,11,30,WGQ-95,26.8,38(099)88-96-818
Остап,Дорошенко,ostap.doroshenko13@student.org,1995,1,29,SQF-42,74.9,38(073)18-12-662
Григорій,Козлов,hryhoriy.kozlov13@student.org,1985,1,22,YIW-82,40.71,38(098)81-69-492
Петро,Коваленко,petro.kovalenko16@student.org,1995,1,9,HOQ-58,57.46,38(099)93-35-149
Федір,Дорошенко,fedir.doroshenko17@student.org,1996,2,23,BPN-10,92.67,38(068)38-84-719
Павло,Ковальчук,pavlo.kovalchuk20@student.org,1992,1,2,UPY-14,44.3,38(068)60-43-771
Валентина,Бойко,valentyna.boyko28@student.org,1963,5,22,ZVE-19,92.68,38(099)22-67-974
Віталій,Лисенко,vitaliy.lysenko15@student.org,1994,8,2,XBM-97,97.49,38(093)72-20-702
Юлія,Кравченко,yuliya.kravchenko15@student.org,2004,8,6,HPA-79,30.8,38(097)96-89-460
Катерина,Кузьменко,kateryna.kuzmenko21@student.org,1975,11,13,PYH-65,0.23,38(063)45-68-926
Ганна,Руденко,hanna.rudenko19@student.org,2001,2,18,ADY-59,32.61,38(095)35-34-326
Максим,Поліщук,maksym.polishchuk23@student.org,1972,1,12,JJW-62,99.55,38(099)87-91-630
Дмитро,Гриценко,dmytro.hrytsenko16@student.org,1969,4,30,UBD-43,32.34,38(073)53-51-130
Василь,Кузьменко,vasyl.kuzmenko20@student.org,1957,9,7,PAI-55,24.38,38(050)84-30-283
Тарас,Кузьменко,taras.kuzmenko12@student.org,1985,1,3,UCM-25,61.43,38(063)55-82-395
Вікторія,Омельченко,viktoriya.omelchenko24@student.org,1990,2,13,BOW-15,63.64,38(097)41-27-298
Тетяна,Савченко,tetyana.savchenko17@student.org,2001,2,25,VCU-53,16.73,38(099)66-34-205
Сергій,Коваль,serhiy.koval17@student.org,1978,10,24,QDB-56,49.69,38(096)50-92-460
Оксана,Скрипка,oksana.skrypka16@student.org,1952,12,31,GFN-99,4.47,38(099)54-29-731
Ярослав,Петренко,yaroslav.petrenko13@student.org,1987,10,13,FNE-32,49.39,38(096)38-22-788
Іван,Авраменко,ivan.avramenko17@student.org,2005,11,13,TAX-35,61.87,38(097)55-52-200
Вера,Гордієнко,vera.hordiyenko19@student.org,1988,8,25,QKW-25,59.3,38(063)35-25-657
Валентина,Шевченко,valentyna.shevchenko20@student.org,1953,9,8,NOP-58,17.45,38(050)98-44-295
Володимир,Левченко,volodymyr.levchenko21@student.org,1972,10,17,CAK-74,60.52,38(067)61-35-960
Ярослав,Костенко,yaroslav.kostenko13@student.org,1975,2,16,YQK-74,5.43,38(097)34-81-100
Григорій,Захарченко,hryhoriy.zakharchenko12@student.org,1965,10,4,ULO-15,48.37,38(099)90-60-927
Оксана,Василенко,oksana.vasylenko21@student.org,1988,3,10,SKM-45,5.7,38(068)50-53-530
Олеся,Скрипка,olesya.skrypka25@student.org,1980,6,14,WQD-67,29.53,38(050)75-68-765
Василь,Білоус,vasyl.bilous21@student.org,1962,4,11,UUU-92,4.72,38(093)38-82-764
Володимир,Гайдук,volodymyr.hayduk19@student.org,1991,5,20,GZN-51,79.61,38(050)50-65-407
Роман,Авраменко,roman.avramenko39@student.org,2008,7,21,HMA-37,13.04,38(095)20-82-958
Роман,Гордієнко,roman.hordiyenko36@student.org,1979,6,20,MNO-33,68.18,38(097)43-31-850
Федір,Демченко,fedir.demchenko21@student.org,1963,3,5,NWW-68,31.7,38(099)37-25-604
Артем,Костенко,artem.kostenko17@student.org,1979,9,22,CUV-46,8.03,38(093)38-43-877
Петро,Левченко,petro.levchenko14@student.org,1980,3,10,LTH-56,30.82,38(063)40-85-481
Станіслав,Михайленко,stanislav.mykhaylenko14@student.org,1982,3,20,ZLH-78,62.61,38(050)24-70-100
Остап,Гончаренко,ostap.honcharenko22@student.org,1955,4,16,ZIZ-17,83.67,38(073)35-44-743
Інна,Авраменко,inna.avramenko22@student.org,1953,10,17,BHQ-37,93.88,38(050)85-32-897
Раїса,Шевчук,rayisa.shevchuk25@student.org,1956,10,12,LIZ-63,78.9,38(096)35-16-216
Марія,Іваненко,mariya.ivanenko21@student.org,1994,11,6,MYY-65,65.93,38(066)35-41-622
Віталій,Лисенко,vitaliy.lysenko16@student.org,1983,1,29,LIZ-63,33.62,38(050)97-98-572
Віктор,Гордієнко,viktor.hordiyenko15@student.org,2010,11,17,JUH-10,45.89,38(097)66-26-439
Інна,Шаповал,inna.shapoval19@student.org,1986,9,1,IDM-46,3.26,38(099)79-39-817
Олександр,Марченко,oleksandr.marchenko14@student.org,1984,1,30,VVM-40,65.71,38(097)29-53-687
Віталій,Ткаченко,vitaliy.tkachenko16@student.org,1987,8,24,ZKY-88,12.88,38(073)16-92-386
Віталій,Шаповал,vitaliy.shapoval13@student.org,1987,1,3,UGV-63,13.76,38(068)92-32-337
Роман,Гриценко,roman.hrytsenko46@student.org,1990,3,13,XJJ-86,67.39,38(066)11-18-335
Вікторія,Омельченко,viktoriya.omelchenko25@student.org,1977,6,13,XXU-15,41.44,38(097)40-91-904
Валентина,Костенко,valentyna.kostenko19@student.org,1977,3,8,DXM-10,21.23,38(068)57-71-904
Федір,Никоненко,fedir.nykonenko18@student.org,1953,10,23,PQK-92,26.94,38(066)88-70-992
Любов,Ковальчук,lyubov.kovalchuk21@student.org,1965,5,8,BYU-90,13.04,38(096)39-20-159
Інна,Кравченко,inna.kravchenko12@student.org,2004,3,17,LPG-31,7.6,38(096)33-75-120
Марія,Павленко,mariya.pavlenko21@student.org,1992,1,4,REE-12,87.34,38(099)31-75-992
Станіслав,Шевченко,stanislav.shevchenko18@student.org,1980,8,31,CDL-61,92.71,38(068)94-22-925
Василь,Макаренко,vasyl.makarenko21@student.org,1957,3,8,AEX-52,80.45,38(066)26-24-656
Віктор,Ткаченко,viktor.tkachenko23@student.org,1950,5,23,IYI-58,18.92,38(095)22-36-958
Костянтин,Скрипка,kostyantyn.skrypka14@student.org,2003,4,4,HBK-98,32.06,38(097)49-25-554
Олександр,Демченко,oleksandr.demchenko20@student.org,2007,12,25,ISW-24,22.01,38(066)66-26-925
Роман,Петренко,roman.petrenko35@student.org,1968,8,3,AEX-67,24.56,38(066)90-92-643
Раїса,Лебедь,rayisa.lebed6@student.org,1969,2,2,MQW-29,97.38,38(098)59-94-767
Юлія,Гончаренко,yuliya.honcharenko22@student.org,1977,8,21,TTB-62,16.28,38(096)20-56-412
Петро,Лисенко,petro.lysenko19@student.org,1989,12,20,JCV-77,76.74,38(050)18-26-478
Надія,Король,nadiya.korol9@student.org,2004,4,11,BLK-38,99.51,38(067)64-21-679
Остап,Бойко,ostap.boyko17@student.org,1956,6,21,QGZ-10,45.78,38(098)77-69-198
Володимир,Шаповал,volodymyr.shapoval25@student.org,1967,9,22,NRV-65,72.28,38(097)56-92-989
Валентина,Коваль,valentyna.koval17@student.org,2009,9,2,NMQ-51,0.3,38(067)97-37-999
Роман,Никоненко,roman.nykonenko34@student.org,1984,11,2,NGN-42,61.11,38(066)41-64-121
Андрій,Новік,andriy.novik18@student.org,1994,5,23,RQB-97,40.22,38(097)26-21-600
Інна,Никоненко,inna.nykonenko17@student.org,2008,2,21,YWM-96,42.77,38(063)37-81-664
Людмила,Лебедь,lyudmyla.lebed15@student.org,1962,7,10,JOH-37,95.3,38(099)62-68-421
Григорій,Павленко,hryhoriy.pavlenko14@student.org,1972,11,23,EDM-79,68.0,38(066)27-62-220
Григорій,Авраменко,hryhoriy.avramenko23@student.org,1958,5,25,JKY-48,65.83,38(067)52-57-469
Володимир,Авраменко,volodymyr.avramenko16@student.org,1955,3,31,SJU-22,84.46,38(073)53-52-798
Роман,Поліщук,roman.polishchuk38@student.org,1958,3,1,WRR-34,81.02,38(095)82-86-992
Роман,Костенко,roman.kostenko36@student.org,1950,5,16,POF-91,18.02,38(066)16-40-548
Петро,Білоус,petro.bilous21@student.org,1992,11,12,VWM-61,46.16,38(068)17-68-715
Дмитро,Гайдук,dmytro.hayduk19@student.org,1973,1,10,MTJ-31,3.25,38(073)29-64-972
Павло,Гончаренко,pavlo.honcharenko18@student.org,1954,1,30,SYT-74,9.7,38(096)97-87-778
Вера,Макаренко,vera.makarenko17@student.org,1989,4,20,QIP-62,66.01,38(067)86-68-151
Павло,Стельмах,pavlo.stelmakh16@student.org,2008,10,10,KIW-53,62.17,38(068)45-53-438
Сергій,Ткаченко,serhiy.tkachenko19@student.org,1959,10,9,HVV-34,18.33,38(099)58-29-880
Василь,Ковальчук,vasyl.kovalchuk16@student.org,1975,6,23,LXX-97,60.75,38(096)34-11-775
Ігор,Литвин,ihor.lytvyn23@student.org,1990,4,13,OUX-72,95.31,38(066)85-27-344
Тарас,Лисенко,taras.lysenko18@student.org,2004,9,29,SOW-27,87.59,38(067)34-28-557
Віталій,Кравченко,vitaliy.kravchenko20@student.org,1953,12,1,JSM-10,97.69,38(099)93-61-791
Тарас,Панченко,taras.panchenko19@student.org,2007,1,10,NKR-46,29.87,38(063)74-61-868
Роман,Макаренко,roman.makarenko36@student.org,1951,3,27,ZHC-57,25.69,38(095)18-59-871
Людмила,Рибак,lyudmyla.rybak20@student.org,1975,2,13,VQM-71,43.54,38(098)81-44-321
Алла,Шевчук,alla.shevchuk22@student.org,1968,5,28,LSK-20,17.1,38(050)21-54-619
Надія,Савченко,nadiya.savchenko20@student.org,1959,12,28,XYY-18,71.65,38(066)66-26-328
Любов,Кузьменко,lyubov.kuzmenko21@student.org,1959,10,25,BME-22,45.95,38(095)61-98-890
Валентина,Гончаренко,valentyna.honcharenko24@student.org,1966,4,7,KPN-18,2.62,38(096)94-19-665
Ярослав,Ковальчук,yaroslav.kovalchuk17@student.org,1962,9,1,IOJ-94,60.68,38(096)49-75-713
Максим,Ткаченко,maksym.tkachenko18@student.org,1972,3,26,EKG-26,58.96,38(063)17-90-171
Лариса,Макаренко,larysa.makarenko25@student.org,1986,10,14,DLN-14,48.98,38(067)38-90-700
Людмила,Михайленко,lyudmyla.mykhaylenko13@student.org,1987,7,2,LXT-33,68.96,38(068)88-53-428
Ганна,Савченко,hanna.savchenko21@student.org,1977,10,15,YPI-46,23.97,38(073)97-71-881
Ірина,Гладко,iryna.hladko17@student.org,1982,6,20,FWV-39,39.42,38(098)89-78-604
Дмитро,Рибак,dmytro.rybak16@student.org,1978,6,27,UKG-23,47.72,38(073)79-41-846
Богдан,Руденко,bohdan.rudenko21@student.org,1994,6,28,VTM-15,48.5,38(097)38-10-218
Ганна,Кравченко,hanna.kravchenko15@student.org,1998,9,12,HNQ-75,25.48,38(099)97-39-145
Павло,Панченко,pavlo.panchenko22@student.org,1983,3,7,WSY-69,52.24,38(096)21-59-690
Роман,Коваленко,roman.kovalenko48@student.org,1986,1,20,NTU-54,40.81,38(097)56-59-274
Олександр,Кравченко,oleksandr.kravchenko23@student.org,1963,2,17,HNV-49,86.61,38(068)52-78-333
Володимир,Поліщук,volodymyr.polishchuk22@student.org,1964,11,16,QZD-49,75.13,38(067)59-35-877
Остап,Гордієнко,ostap.hordiyenko24@student.org,1956,1,17,RQG-36,63.96,38(067)59-69-784
Валентина,Василенко,valentyna.vasylenko11@student.org,1983,10,13,MSS-44,67.24,38(097)38-45-964
Тарас,Гончаренко,taras.honcharenko15@student.org,1961,6,8,DEZ-88,45.75,38(063)27-27-436
Павло,Петренко,pavlo.petrenko24@student.org,1972,12,15,WSO-34,76.13,38(068)31-35-468
Петро,Король,petro.korol12@student.org,2003,8,9,REC-53,31.03,38(099)89-98-446
Юлія,Гайдук,yuliya.hayduk20@student.org,1955,12,21,GLK-36,95.69,38(095)57-90-596
Ігор,Стельмах,ihor.stelmakh23@student.org,2000,7,2,BCP-36,88.96,38(095)52-21-850
Наталія,Костенко,nataliya.kostenko23@student.org,1990,3,24,WLO-28,94.54,38(063)95-36-139
Вікторія,Поліщук,viktoriya.polishchuk19@student.org,1995,4,30,FXM-30,72.42,38(099)84-12-459
Тетяна,Ткаченко,tetyana.tkachenko17@student.org,1972,9,21,HGB-68,84.06,38(073)20-34-275
Сергій,Стельмах,serhiy.stelmakh22@student.org,1963,8,28,OUW-61,3.13,38(093)77-43-388
Максим,Коваленко,maksym.kovalenko19@student.org,1950,8,30,TJI-75,13.52,38(096)79-11-339
Григорій,Король,hryhoriy.korol15@student.org,1953,6,4,CMA-76,29.58,38(063)55-73-440
Федір,Авраменко,fedir.avramenko13@student.org,1960,4,14,OSF-18,88.82,38(050)75-15-970
Богдан,Шевченко,bohdan.shevchenko23@student.org,1994,7,5,DBY-58,13.08,38(099)29-42-266
Галина,Зайцев,halyna.zaytsev11@student.org,1988,7,4,YVE-76,47.8,38(063)65-96-490
Іван,Гордієнко,ivan.hordiyenko15@student.org,1962,7,11,SGE-81,29.45,38(097)60-57-966
Світлана,Бойко,svitlana.boyko19@student.org,1950,3,4,VDT-38,82.22,38(099)98-28-986
Віктор,Козлов,viktor.kozlov19@student.org,1956,8,7,FJD-92,15.02,38(073)17-43-518
Лариса,Король,larysa.korol18@student.org,1995,8,29,VPO-98,5.3,38(093)81-62-418
Людмила,Бойко,lyudmyla.boyko26@student.org,1969,7,10,DQW-55,71.81,38(095)77-93-273
Григорій,Руденко,hryhoriy.rudenko20@student.org,1995,3,28,FWL-33,99.9,38(098)34-48-155
Федір,Лисенко,fedir.lysenko20@student.org,1997,8,3,TPG-62,83.38,38(066)32-71-633
Вера,Лебедь,vera.lebed15@student.org,1997,9,27,XWJ-48,40.41,38(098)64-90-828
Роман,Авраменко,roman.avramenko40@student.org,1986,2,10,AUV-23,58.68,38(098)47-22-803
Анна,Поліщук,anna.polishchuk17@student.org,2004,3,30,BUE-90,21.3,38(067)69-61-682
Юрій,Омельченко,yuriy.omelchenko18@student.org,1981,8,23,JRK-55,11.12,38(066)18-79-376
Іван,Павленко,ivan.pavlenko19@student.org,1994,9,14,KRY-25,39.44,38(097)89-28-427
Ірина,Козлов,iryna.kozlov19@student.org,1990,4,25,FTP-46,43.22,38(050)72-25-569
Раїса,Авраменко,rayisa.avramenko11@student.org,1965,12,11,LOC-45,99.32,38(068)57-84-569
Ганна,Руденко,hanna.rudenko20@student.org,1962,10,13,QTX-24,92.03,38(068)14-36-335
Ганна,Цимбал,hanna.tsymbal30@student.org,1984,6,28,KFS-31,71.09,38(097)26-52-578
Віктор,Руденко,viktor.rudenko17@student.org,2001,10,10,BVS-40,35.01,38(095)14-89-898
Віктор,Гладко,viktor.hladko23@student.org,1966,7,11,ZQZ-30,12.39,38(068)25-98-741
Федір,Гриценко,fedir.hrytsenko20@student.org,1982,9,23,GPU-83,95.96,38(068)67-66-697
Лариса,Рибак,larysa.rybak17@student.org,2002,3,17,YSP-78,25.87,38(098)74-44-594
Михайло,Левченко,mykhaylo.levchenko21@student.org,1973,7,17,QYI-73,35.86,38(063)24-56-337
Євгенія,Гриценко,yevheniya.hrytsenko22@student.org,1957,10,20,YSF-65,79.61,38(066)32-72-845
Валентина,Марченко,valentyna.marchenko22@student.org,1960,3,31,JLE-15,87.09,38(099)65-66-569
Олександр,Литвин,oleksandr.lytvyn16@student.org,1977,5,4,XDZ-65,80.49,38(067)34-39-663
Костянтин,Гриценко,kostyantyn.hrytsenko14@student.org,1991,8,25,CSM-20,62.61,38(097)53-92-449
Раїса,Коваленко,rayisa.kovalenko15@student.org,1985,3,4,AGM-97,82.18,38(097)24-92-824
Марія,Білоус,mariya.bilous13@student.org,2006,4,3,MCJ-35,12.06,38(095)53-23-202
Богдан,Новік,bohdan.novik16@student.org,1983,12,21,XWR-81,58.14,38(068)43-47-819
Остап,Король,ostap.korol18@student.org,1965,2,25,EHZ-91,91.18,38(093)48-18-526
Артем,Гордієнко,artem.hordiyenko15@student.org,1973,5,11,MLY-38,73.1,38(099)66-35-604
Світлана,Шевченко,svitlana.shevchenko15@student.org,2005,2,5,SGZ-57,74.16,38(097)89-40-418
Остап,Шевчук,ostap.shevchuk10@student.org,2001,11,24,JSY-75,1.89,38(067)95-39-388
Ганна,Рибак,hanna.rybak16@student.org,2004,8,31,LXH-37,48.98,38(068)98-74-257
Іван,Панченко,ivan.panchenko20@student.org,1981,4,15,FCT-16,24.67,38(063)83-16-250
Олена,Гладко,olena.hladko18@student.org,1979,10,16,ASQ-34,42.65,38(063)16-67-842
Віталій,Костенко,vitaliy.kostenko18@student.org,1964,2,1,EEZ-62,28.28,38(097)96-71-353
Наталія,Ковальчук,nataliya.kovalchuk22@student.org,1953,6,11,ECQ-51,41.98,38(098)64-65-961
Надія,Стельмах,nadiya.stelmakh17@student.org,1961,5,25,OTF-54,67.34,38(096)45-94-603
Володимир,Захарченко,volodymyr.zakharchenko14@student.org,1976,4,17,WBQ-25,52.2,38(095)45-56-994
Григорій,Дорошенко,hryhoriy.doroshenko11@student.org,1988,4,24,DIJ-89,81.67,38(097)66-68-907
Павло,Козлов,pavlo.kozlov15@student.org,1976,12,21,EHX-14,33.41,38(099)60-50-363
Максим,Василенко,maksym.vasylenko17@student.org,1990,9,12,WUD-29,84.31,38(050)57-84-811
Ганна,Демченко,hanna.demchenko9@student.org,1988,1,15,ECQ-51,94.5,38(067)66-13-715
Лілія,Захарченко,liliya.zakharchenko22@student.org,1965,12,15,HTY-32,29.87,38(095)15-66-387
Галина,Василенко,halyna.vasylenko23@student.org,1995,7,4,EES-44,48.96,38(067)55-47-968
Артем,Гайдук,artem.hayduk13@student.org,2001,10,16,VYC-70,59.36,38(067)53-41-773
Григорій,Шевченко,hryhoriy.shevchenko13@student.org,2008,6,23,PGM-33,48.32,38(063)22-84-227
Любов,Дорошенко,lyubov.doroshenko23@student.org,1980,8,15,RAD-85,30.74,38(099)56-59-308
Федір,Савченко,fedir.savchenko10@student.org,1950,9,30,GET-69,13.15,38(093)83-57-787
Раїса,Петренко,rayisa.petrenko17@student.org,1971,3,18,UZN-67,86.45,38(095)39-31-796
Остап,Никоненко,ostap.nykonenko17@student.org,2000,3,11,OUA-64,54.98,38(067)18-59-465
Світлана,Гладко,svitlana.hladko22@student.org,1988,11,3,MCI-65,80.58,38(096)35-93-722
Ірина,Марченко,iryna.marchenko18@student.org,1956,3,7,RQI-11,83.03,38(093)54-84-138
Дмитро,Гордієнко,dmytro.hordiyenko14@student.org,1971,10,11,JFZ-77,19.3,38(050)39-71-549
Костянтин,Михайленко,kostyantyn.mykhaylenko22@student.org,2003,11,2,QYQ-76,57.59,38(066)24-23-694
Світлана,Лебедь,svitlana.lebed20@student.org,1961,8,14,SYH-35,38.97,38(073)43-80-186
Ігор,Романенко,ihor.romanenko17@student.org,1968,2,24,HZY-69,88.92,38(063)10-81-652
Андрій,Захарченко,andriy.zakharchenko16@student.org,2010,11,20,TAQ-70,44.26,38(066)44-96-436
Тарас,Авраменко,taras.avramenko18@student.org,1970,11,15,WOQ-97,15.74,38(067)37-87-962
Інна,Скрипка,inna.skrypka13@student.org,1994,6,9,OLW-96,84.98,38(063)78-90-454
Катерина,Панченко,kateryna.panchenko22@student.org,1954,10,29,ZBK-41,30.73,38(063)12-62-359
Григорій,Ковальчук,hryhoriy.kovalchuk15@student.org,2010,6,27,RZG-31,94.05,38(067)54-65-958
Михайло,Демченко,mykhaylo.demchenko20@student.org,1961,12,4,UZX-22,29.64,38(098)52-61-623
Анна,Зайцев,anna.zaytsev19@student.org,1952,8,8,FNL-46,16.92,38(050)85-64-971
Ірина,Литвин,iryna.lytvyn18@student.org,1965,3,4,FFU-21,4.39,38(068)11-54-158
Тетяна,Михайленко,tetyana.mykhaylenko20@student.org,2010,5,18,PAK-57,55.16,38(073)12-18-713
Ярослав,Лебедь,yaroslav.lebed18@student.org,1979,6,20,RBQ-29,8.32,38(073)80-80-329
Станіслав,Лисенко,stanislav.lysenko15@student.org,1978,4,3,SNF-32,8.64,38(099)16-78-838
Ірина,Дорошенко,iryna.doroshenko21@student.org,1968,11,14,GEI-58,8.73,38(093)43-91-541
Віталій,Шевчук,vitaliy.shevchuk18@student.org,1954,11,24,JFX-85,42.14,38(096)84-10-564
Станіслав,Омельченко,stanislav.omelchenko16@student.org,2005,5,24,BHQ-37,58.01,38(068)94-99-507
Алла,Коваленко,alla.kovalenko23@student.org,2010,8,11,VJA-95,81.39,38(068)41-48-114
Людмила,Петренко,lyudmyla.petrenko18@student.org,1984,7,20,FSI-89,88.07,38(073)75-34-994
Раїса,Петренко,rayisa.petrenko18@student.org,1969,4,27,QHI-33,79.8,38(098)54-80-353
Лариса,Панченко,larysa.panchenko24@student.org,1996,9,14,PAI-55,88.7,38(099)91-59-235
Василь,Омельченко,vasyl.omelchenko20@student.org,1957,10,14,ECI-15,95.99,38(096)79-28-833
Марія,Козлов,mariya.kozlov11@student.org,1962,2,14,XGP-48,99.55,38(050)97-27-609
Іван,Василенко,ivan.vasylenko19@student.org,1963,5,30,ZKF-52,1.91,38(097)97-97-636
Олена,Іваненко,olena.ivanenko17@student.org,1982,1,19,JCA-90,34.35,38(097)96-67-270
Юлія,Білоус,yuliya.bilous17@student.org,1989,6,15,OGF-61,28.39,38(093)26-14-571
Анна,Литвин,anna.lytvyn19@student.org,1952,7,6,UXC-13,52.44,38(073)57-93-340
Тарас,Демченко,taras.demchenko20@student.org,1982,8,8,BBB-30,26.82,38(097)96-19-116
Іван,Кравченко,ivan.kravchenko15@student.org,1981,5,16,XWZ-30,38.2,38(050)85-51-881
Богдан,Кузьменко,bohdan.kuzmenko20@student.org,1998,3,19,QEB-80,57.77,38(067)73-22-187
Надія,Петренко,nadiya.petrenko23@student.org,1995,10,12,DQL-64,35.11,38(097)28-27-198
Вікторія,Іваненко,viktoriya.ivanenko17@student.org,1958,9,21,XIS-37,45.57,38(097)80-61-546
Петро,Новік,petro.novik12@student.org,1985,3,14,XUR-19,4.5,38(099)30-74-148
Роман,Омельченко,roman.omelchenko40@student.org,1980,1,28,TTG-98,43.58,38(067)28-49-775
Лариса,Мельник,larysa.melnyk14@student.org,1955,12,6,ZJA-40,40.73,38(096)51-53-723
Роман,Гладко,roman.hladko33@student.org,1962,3,10,ZGH-40,59.79,38(098)19-86-799
Людмила,Петренко,lyudmyla.petrenko19@student.org,1986,11,12,HHY-15,22.57,38(099)18-95-123
Анна,Білоус,anna.bilous30@student.org,1986,8,6,ICO-23,33.06,38(067)43-42-857
Катерина,Цимбал,kateryna.tsymbal22@student.org,2009,6,27,CQZ-63,2.08,38(073)15-27-912
Дмитро,Шевченко,dmytro.shevchenko17@student.org,1965,10,13,ZJY-82,50.63,38(098)77-69-455
Ігор,Кузьменко,ihor.kuzmenko26@student.org,1963,1,21,PRG-45,8.24,38(073)60-90-987
Вікторія,Михайленко,viktoriya.mykhaylenko22@student.org,1961,7,16,PGI-22,5.36,38(063)20-69-331
Віталій,Лебедь,vitaliy.lebed15@student.org,1975,6,3,UAU-76,67.64,38(063)25-50-360
Василь,Авраменко,vasyl.avramenko17@student.org,1976,3,12,MHB-40,49.48,38(099)60-10-864
Олеся,Марченко,olesya.marchenko18@student.org,1973,1,15,APF-58,58.98,38(050)99-38-982
Костянтин,Никоненко,kostyantyn.nykonenko17@student.org,1975,9,19,MXS-53,59.16,38(063)93-85-292
Ігор,Ткаченко,ihor.tkachenko20@student.org,1968,6,8,IRY-41,31.29,38(097)36-78-603
Артем,Левченко,artem.levchenko19@student.org,1963,1,6,PYP-89,77.53,38(095)34-35-539
Марія,Макаренко,mariya.makarenko17@student.org,2005,11,11,UPR-38,88.63,38(093)69-35-538
Людмила,Никоненко,lyudmyla.nykonenko14@student.org,1956,2,1,DCH-51,98.06,38(073)67-73-980
Богдан,Дорошенко,bohdan.doroshenko17@student.org,1972,9,30,FYL-81,1.4,38(098)82-75-856
Тарас,Новік,taras.novik18@student.org,1989,4,5,VUS-33,61.67,38(066)82-16-423
Богдан,Новік,bohdan.novik17@student.org,1996,10,2,TCQ-17,75.26,38(095)10-73-131
Євгенія,Михайленко,yevheniya.mykhaylenko27@student.org,1973,5,3,UYT-32,86.66,38(097)88-92-313
Григорій,Ковальчук,hryhoriy.kovalchuk16@student.org,1959,5,29,LUE-73,88.08,38(093)58-80-579
Лілія,Цимбал,liliya.tsymbal14@student.org,1954,7,25,SGE-81,14.06,38(066)89-18-222
Богдан,Цимбал,bohdan.tsymbal16@student.org,1995,3,18,ARZ-63,55.54,38(050)70-43-602
Оксана,Цимбал,oksana.tsymbal22@student.org,1964,7,16,ICP-18,57.53,38(066)39-48-416
Ярослав,Мельник,yaroslav.melnyk18@student.org,1985,5,21,NSE-76,4.62,38(067)25-96-414
Алла,Савченко,alla.savchenko14@student.org,1958,3,16,VNN-77,8.73,38(066)17-18-708
Вікторія,Король,viktoriya.korol27@student.org,1985,1,25,MUQ-59,97.37,38(093)54-78-571
Надія,Поліщук,nadiya.polishchuk11@student.org,1955,12,2,CQZ-63,53.45,38(073)16-17-184
Євгенія,Павленко,yevheniya.pavlenko15@student.org,1979,12,2,GII-95,69.07,38(093)25-52-707
Василь,Шевченко,vasyl.shevchenko17@student.org,2008,4,23,UXY-32,0.9,38(050)69-24-932
Лариса,Бойко,larysa.boyko21@student.org,1954,3,21,LOK-74,83.44,38(099)60-86-536
Іван,Коваль,ivan.koval6@student.org,1959,4,26,LWJ-31,5.32,38(073)89-69-712
Олена,Зайцев,olena.zaytsev18@student.org,1965,9,25,RHF-73,97.38,38(096)97-48-986
Євгенія,Лисенко,yevheniya.lysenko22@student.org,1967,3,21,PTV-58,67.72,38(066)89-84-403
Ярослав,Руденко,yaroslav.rudenko15@student.org,1953,8,24,WLO-28,64.64,38(093)72-47-976
Вікторія,Авраменко,viktoriya.avramenko19@student.org,2005,1,14,VLK-27,77.57,38(095)48-63-537
Євгенія,Цимбал,yevheniya.tsymbal23@student.org,1966,6,28,KPO-88,28.48,38(067)22-71-336
Світлана,Цимбал,svitlana.tsymbal23@student.org,1971,3,13,MNZ-23,28.37,38(099)75-43-963
Людмила,Ковальчук,lyudmyla.kovalchuk22@student.org,1968,5,26,YHV-97,57.32,38(063)22-94-470
Володимир,Гладко,volodymyr.hladko20@student.org,1978,4,11,NDU-34,80.71,38(066)96-29-131
Тарас,Білоус,taras.bilous16@student.org,2003,2,7,WHP-20,13.26,38(097)48-19-235
Віталій,Козлов,vitaliy.kozlov17@student.org,2005,5,22,ETM-58,61.81,38(068)16-77-158
Петро,Бойко,petro.boyko14@student.org,1954,2,21,KVB-61,83.43,38(050)92-78-261
Олександр,Захарченко,oleksandr.zakharchenko23@student.org,2004,7,14,NXK-23,89.83,38(050)43-86-708
Вікторія,Михайленко,viktoriya.mykhaylenko23@student.org,1961,6,9,NDM-14,59.57,38(098)60-34-465
Михайло,Рибак,mykhaylo.rybak22@student.org,2006,10,26,FHC-26,0.22,38(067)54-65-178
Віталій,Авраменко,vitaliy.avramenko14@student.org,1967,4,22,HIV-48,0.99,38(096)21-89-915
Валентина,Іваненко,valentyna.ivanenko18@student.org,1982,1,5,VVE-79,53.73,38(073)41-29-707
Богдан,Скрипка,bohdan.skrypka15@student.org,1959,2,5,XTY-33,56.41,38(095)82-30-651
Тетяна,Коваль,tetyana.koval26@student.org,1990,10,20,BGL-55,4.0,38(066)11-72-796
