m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Богдан,Макаренко,bohdan.makarenko@student.org,1968,10,11,ZDW-22,77.5,38(096)76-49-654
Лариса,Василенко,larysa.vasylenko2@student.org,2007,10,20,WXP-26,35.69,38(096)18-18-187
Роман,Коваленко,roman.kovalenko@student.org,1954,8,17,FVG-62,68.9,38(098)37-28-147
Станіслав,Стельмах,stanislav.stelmakh@student.org,1952,3,7,GAS-34,44.57,38(093)85-79-822
Ігор,Стельмах,ihor.stelmakh@student.org,1974,7,22,OUA-64,44.84,38(098)87-44-303
Раїса,Кравченко,rayisa.kravchenko1@student.org,1974,2,28,ZQG-21,30.19,38(095)51-30-316
Олена,Стельмах,olena.stelmakh@student.org,1963,10,23,DMQ-35,5.62,38(093)81-51-354
Алла,Литвин,alla.lytvyn@student.org,2009,6,21,ECL-63,1.25,38(050)65-41-359
Лілія,Бойко,liliya.boyko@student.org,1978,7,11,EKF-82,13.4,38(093)41-92-434
Людмила,Костенко,lyudmyla.kostenko@student.org,1961,5,9,SJP-83,12.65,38(095)53-48-425
Григорій,Скрипка,hryhoriy.skrypka@student.org,1989,6,15,KQV-25,28.07,38(096)17-59-101
Надія,Панченко,nadiya.panchenko1@student.org,1978,4,8,TZM-70,28.32,38(050)28-24-374
Тетяна,Козлов,tetyana.kozlov@student.org,1963,8,7,ZPK-31,21.03,38(050)85-59-480
Олександр,Мельник,oleksandr.melnyk@student.org,1970,12,20,VEK-46,8.86,38(095)50-32-797
Наталія,Омельченко,nataliya.omelchenko@student.org,1991,10,27,KHT-45,31.05,38(093)88-92-954
Роман,Поліщук,roman.polishchuk@student.org,1963,10,8,BPN-77,12.8,38(066)33-54-630
Анна,Поліщук,anna.polishchuk@student.org,2003,1,18,OVJ-46,48.93,38(073)78-99-428
Надія,Авраменко,nadiya.avramenko1@student.org,2003,10,29,VOW-77,9.79,38(063)80-64-784
Вера,Романенко,vera.romanenko1@student.org,1992,9,20,IPH-66,62.34,38(068)68-30-116
Валентина,Кравченко,valentyna.kravchenko@student.org,1953,6,3,QTX-24,24.06,38(050)14-34-990
Роман,Руденко,roman.rudenko@student.org,1958,12,29,RQL-70,56.59,38(066)25-65-414
Анна,Рибак,anna.rybak1@student.org,1966,11,22,UCM-25,43.51,38(097)88-18-359
Костянтин,Іваненко,kostyantyn.ivanenko@student.org,1952,12,4,UIF-76,39.42,38(095)36-44-635
Олена,Король,olena.korol@student.org,2001,1,5,CHC-43,23.75,38(067)43-90-359
Іван,Іваненко,ivan.ivanenko1@student.org,2005,9,29,HPQ-88,54.62,38(073)68-97-803
Павло,Іваненко,pavlo.ivanenko@student.org,1972,7,10,GFI-92,76.19,38(098)24-70-751
Остап,Ковальчук,ostap.kovalchuk@student.org,1977,6,8,YAM-78,97.16,38(066)92-13-400
Світлана,Зайцев,svitlana.zaytsev@student.org,1981,11,15,PBP-16,81.64,38(068)93-40-609
Світлана,Костенко,svitlana.kostenko@student.org,2006,4,11,GGQ-99,60.69,38(096)65-80-949
Юлія,Руденко,yuliya.rudenko@student.org,1959,5,1,PNT-95,88.54,38(099)19-40-708
Максим,Михайленко,maksym.mykhaylenko@student.org,2001,2,2,MIR-56,32.39,38(073)64-26-501
Костянтин,Шевченко,kostyantyn.shevchenko@student.org,1963,8,18,PIN-84,88.4,38(093)78-57-696
Станіслав,Авраменко,stanislav.avramenko1@student.org,2007,9,27,XEW-63,27.92,38(096)94-79-710
Роман,Коваль,roman.koval2@student.org,1985,1,20,WDW-53,72.69,38(066)62-13-944
Роман,Панченко,roman.panchenko@student.org,1953,2,8,KIY-99,66.24,38(098)97-46-189
Вера,Гладко,vera.hladko@student.org,1997,7,7,CSZ-46,85.15,38(050)14-87-776
Федір,Лебедь,fedir.lebed1@student.org,2004,12,10,CCJ-10,44.87,38(099)44-14-465
Максим,Гончаренко,maksym.honcharenko@student.org,1958,1,12,SHW-97,55.4,38(096)14-11-309
Володимир,Коваленко,volodymyr.kovalenko@student.org,1997,6,5,VWL-62,97.95,38(067)58-15-521
Юлія,Мельник,yuliya.melnyk@student.org,1980,1,26,FCC-48,54.97,38(099)97-47-484
Юлія,Гладко,yuliya.hladko@student.org,1989,6,30,RMP-28,77.72,38(073)37-23-797
Роман,Бойко,roman.boyko@student.org,1995,6,29,IDD-87,93.95,38(067)24-61-736
Віталій,Кузьменко,vitaliy.kuzmenko1@student.org,1976,11,27,NIZ-63,62.13,38(093)73-72-133
Станіслав,Марченко,stanislav.marchenko@student.org,1971,8,28,PXN-74,58.5,38(067)37-46-114
Роман,Ковальчук,roman.kovalchuk@student.org,1955,8,16,STE-30,41.82,38(073)14-22-872
Валентина,Панченко,valentyna.panchenko1@student.org,2004,11,26,GSW-97,1.91,38(097)78-96-628
Вікторія,Дорошенко,viktoriya.doroshenko@student.org,1978,2,26,QMV-16,99.43,38(093)51-93-788
Галина,Макаренко,halyna.makarenko@student.org,1996,9,24,NJX-28,5.78,38(067)77-86-350
Олена,Мельник,olena.melnyk@student.org,1951,11,23,WAV-91,93.14,38(098)22-31-833
Інна,Никоненко,inna.nykonenko@student.org,1976,2,27,UUU-50,75.08,38(096)73-40-409
Раїса,Лисенко,rayisa.lysenko@student.org,2001,2,21,YUV-88,36.62,38(068)41-81-882
Віталій,Захарченко,vitaliy.zakharchenko@student.org,1975,11,21,HUN-85,61.26,38(097)89-23-689
Григорій,Гриценко,hryhoriy.hrytsenko@student.org,2004,7,31,GYF-14,59.23,38(095)20-91-195
Вікторія,Білоус,viktoriya.bilous@student.org,1990,6,7,GOZ-17,65.77,38(073)82-59-461
Богдан,Шевчук,bohdan.shevchuk@student.org,1998,1,14,UKR-89,16.08,38(073)62-56-180
Вера,Поліщук,vera.polishchuk@student.org,2001,8,25,KQO-24,6.81,38(066)90-51-654
Валентина,Шаповал,valentyna.shapoval@student.org,1968,12,9,IUS-82,47.67,38(095)81-47-704
Ярослав,Гриценко,yaroslav.hrytsenko@student.org,1995,12,10,UYV-51,42.89,38(067)44-26-518
Любов,Литвин,lyubov.lytvyn@student.org,1953,9,16,TEN-97,89.96,38(098)80-94-727
Віталій,Михайленко,vitaliy.mykhaylenko@student.org,1968,9,14,WTU-82,52.56,38(093)62-68-452
Світлана,Шевченко,svitlana.shevchenko@student.org,1972,12,12,CXH-54,27.24,38(098)32-11-841
Іван,Рибак,ivan.rybak1@student.org,1986,10,18,FCI-21,81.45,38(067)18-93-880
Катерина,Цимбал,kateryna.tsymbal@student.org,1977,9,6,FXL-53,65.07,38(073)42-50-542
Оксана,Гордієнко,oksana.hordiyenko@student.org,1952,2,11,XEM-21,12.68,38(066)72-86-624
Людмила,Гладко,lyudmyla.hladko@student.org,1979,1,12,SBT-22,4.64,38(095)37-51-187
Денис,Кравченко,denys.kravchenko@student.org,1979,10,10,FYE-82,43.09,38(067)66-29-929
Лариса,Костенко,larysa.kostenko@student.org,2008,2,29,YWM-96,61.51,38(063)28-69-504
Алла,Бойко,alla.boyko@student.org,2001,4,5,DJW-19,98.64,38(066)32-24-361
Василь,Захарченко,vasyl.zakharchenko@student.org,1990,10,31,PGD-43,67.33,38(099)17-12-583
Володимир,Поліщук,volodymyr.polishchuk@student.org,1966,8,1,TGU-88,18.83,38(095)35-70-331
Ірина,Рибак,iryna.rybak@student.org,1952,3,27,XWR-70,1.15,38(050)77-50-238
Тарас,Никоненко,taras.nykonenko@student.org,1966,10,4,BXO-83,63.37,38(093)38-73-749
Раїса,Шевченко,rayisa.shevchenko1@student.org,1963,3,25,JBB-45,9.78,38(099)58-28-729
Петро,Гриценко,petro.hrytsenko@student.org,1955,12,15,RFI-89,79.77,38(068)23-57-602
Денис,Руденко,denys.rudenko1@student.org,1990,7,7,UFU-44,74.49,38(098)88-18-694
Артем,Василенко,artem.vasylenko@student.org,1969,1,25,FVV-26,8.5,38(067)83-20-615
Вікторія,Бойко,viktoriya.boyko@student.org,1990,1,3,WBI-42,89.59,38(066)94-10-344
Анна,Ковальчук,anna.kovalchuk1@student.org,1988,9,10,ZCV-16,12.09,38(073)51-24-954
Євгенія,Бойко,yevheniya.boyko@student.org,2007,4,8,LIZ-63,29.28,38(063)45-46-994
Наталія,Макаренко,nataliya.makarenko1@student.org,1959,2,25,LUA-50,94.04,38(050)49-29-499
Надія,Левченко,nadiya.levchenko@student.org,1958,9,28,GYI-76,19.11,38(095)38-79-926
Тарас,Шевчук,taras.shevchuk@student.org,1952,8,14,EHK-17,14.39,38(097)42-25-220
Олеся,Литвин,olesya.lytvyn@student.org,1959,6,15,GKV-72,77.89,38(096)69-25-340
Станіслав,Никоненко,stanislav.nykonenko@student.org,1951,10,28,PHN-70,76.44,38(096)57-91-941
Петро,Король,petro.korol@student.org,1991,9,14,YUF-60,96.79,38(067)81-19-214
Людмила,Лисенко,lyudmyla.lysenko@student.org,1959,3,19,ZYX-81,18.32,38(073)47-23-261
Максим,Гриценко,maksym.hrytsenko@student.org,1991,2,26,CMO-77,66.71,38(073)52-32-914
Алла,Литвин,alla.lytvyn1@student.org,2002,5,23,LQG-43,26.02,38(097)62-94-709
Вікторія,Литвин,viktoriya.lytvyn@student.org,1982,7,10,PRQ-98,8.29,38(096)36-31-311
Григорій,Козлов,hryhoriy.kozlov1@student.org,1981,5,24,IDF-74,56.05,38(093)34-37-855
Тетяна,Ткаченко,tetyana.tkachenko@student.org,1953,7,20,ZKH-86,94.95,38(068)30-75-365
Денис,Цимбал,denys.tsymbal@student.org,1967,9,18,XXU-15,99.63,38(066)53-65-444
Надія,Поліщук,nadiya.polishchuk@student.org,1993,12,9,ZWQ-41,43.16,38(096)21-52-355
Юрій,Поліщук,yuriy.polishchuk@student.org,1957,2,27,HCX-10,20.81,38(099)26-86-964
Іван,Левченко,ivan.levchenko@student.org,1971,11,4,IAJ-70,76.71,38(099)32-29-807
Остап,Ковальчук,ostap.kovalchuk1@student.org,1978,5,6,WSN-52,39.78,38(098)79-28-389
Людмила,Никоненко,lyudmyla.nykonenko@student.org,1961,12,22,TTW-81,86.61,38(050)81-30-416
Галина,Захарченко,halyna.zakharchenko@student.org,1989,2,18,OEZ-68,28.34,38(066)36-73-858
Олена,Лебедь,olena.lebed@student.org,1985,5,21,XDG-74,79.21,38(095)27-66-512
Роман,Коваль,roman.koval3@student.org,2004,8,20,OPF-84,19.93,38(098)64-33-409
Костянтин,Дорошенко,kostyantyn.doroshenko@student.org,1957,3,12,AIU-95,78.73,38(096)86-46-627
Олена,Поліщук,olena.polishchuk@student.org,1971,4,14,IMU-30,56.41,38(073)62-94-278
Сергій,Білоус,serhiy.bilous@student.org,1988,7,22,IHQ-63,22.22,38(097)11-71-576
Юрій,Гриценко,yuriy.hrytsenko@student.org,1968,11,3,RXR-62,98.69,38(066)89-68-511
Максим,Поліщук,maksym.polishchuk@student.org,1982,11,9,LUG-40,79.85,38(063)46-28-314
Євгенія,Омельченко,yevheniya.omelchenko1@student.org,1976,1,20,DZP-49,48.66,38(097)86-54-702
Василь,Ткаченко,vasyl.tkachenko@student.org,1998,3,1,KZF-99,95.06,38(099)88-43-574
Олеся,Шевченко,olesya.shevchenko@student.org,1961,6,24,QLH-54,38.4,38(066)37-55-297
Галина,Скрипка,halyna.skrypka@student.org,1964,9,28,IQY-14,71.06,38(097)78-71-166
Федір,Василенко,fedir.vasylenko@student.org,1978,11,14,WJF-17,98.76,38(067)65-10-709
Михайло,Бойко,mykhaylo.boyko@student.org,1986,8,25,DHS-92,54.05,38(099)12-63-508
Світлана,Руденко,svitlana.rudenko@student.org,2001,5,22,QTK-28,58.04,38(050)48-34-468
Іван,Василенко,ivan.vasylenko1@student.org,2006,2,11,PSL-21,7.67,38(097)54-31-649
Інна,Макаренко,inna.makarenko1@student.org,1960,5,15,LCU-65,33.84,38(063)68-80-296
Надія,Цимбал,nadiya.tsymbal@student.org,1999,1,25,RMA-94,86.24,38(050)73-48-139
Віталій,Авраменко,vitaliy.avramenko@student.org,1993,12,27,WUH-91,85.53,38(097)11-47-966
Роман,Новік,roman.novik@student.org,1967,5,25,ITM-95,52.87,38(095)64-47-841
Михайло,Марченко,mykhaylo.marchenko1@student.org,1992,4,8,NJV-76,87.17,38(063)73-75-745
Ярослав,Коваленко,yaroslav.kovalenko@student.org,2009,3,28,JTW-97,63.59,38(098)97-90-350
Алла,Романенко,alla.romanenko@student.org,1977,3,25,RXO-11,3.63,38(098)36-17-717
Роман,Левченко,roman.levchenko@student.org,1980,3,11,USJ-99,41.25,38(067)39-10-890
Катерина,Литвин,kateryna.lytvyn@student.org,1986,9,28,XMQ-18,27.71,38(095)97-34-645
Наталія,Литвин,nataliya.lytvyn@student.org,1952,9,24,EJE-20,5.92,38(098)58-50-614
Сергій,Козлов,serhiy.kozlov1@student.org,2003,7,12,EEZ-62,35.39,38(050)54-88-116
Дмитро,Руденко,dmytro.rudenko1@student.org,1978,3,8,RQG-63,23.4,38(073)79-44-506
Сергій,Захарченко,serhiy.zakharchenko@student.org,1977,8,18,OGM-36,71.71,38(096)10-87-258
Раїса,Гладко,rayisa.hladko@student.org,1983,7,14,UTC-83,99.53,38(095)85-82-536
Роман,Руденко,roman.rudenko1@student.org,2007,6,16,UHJ-67,69.83,38(095)48-50-946
Михайло,Дорошенко,mykhaylo.doroshenko1@student.org,1964,5,2,GUB-39,65.04,38(096)57-29-944
Надія,Руденко,nadiya.rudenko@student.org,1999,8,10,VMG-17,47.68,38(096)66-27-639
Євгенія,Лебедь,yevheniya.lebed@student.org,1970,5,18,FBC-33,22.74,38(073)78-91-461
Костянтин,Козлов,kostyantyn.kozlov2@student.org,1988,9,28,XBQ-96,88.4,38(097)85-54-134
Сергій,Кузьменко,serhiy.kuzmenko@student.org,1983,8,26,EAR-78,83.85,38(063)62-80-871
Лілія,Панченко,liliya.panchenko1@student.org,2007,2,27,WRR-34,36.2,38(068)76-41-411
Любов,Шевчук,lyubov.shevchuk@student.org,2002,1,1,BAV-54,64.06,38(063)72-89-918
Олеся,Романенко,olesya.romanenko@student.org,1991,4,15,PAK-57,16.58,38(098)37-93-719
Юлія,Цимбал,yuliya.tsymbal1@student.org,1950,5,29,ZDY-54,42.21,38(073)40-64-462
Світлана,Петренко,svitlana.petrenko@student.org,1961,5,16,NWJ-27,30.49,38(096)17-38-341
Вера,Гриценко,vera.hrytsenko@student.org,1985,8,15,GPN-15,42.99,38(099)99-14-376
Віталій,Авраменко,vitaliy.avramenko1@student.org,1982,6,21,CBQ-48,79.29,38(095)34-29-127
Денис,Литвин,denys.lytvyn@student.org,1965,11,29,HVZ-31,35.66,38(093)24-86-150
Василь,Демченко,vasyl.demchenko@student.org,1966,10,15,OZL-65,14.81,38(093)11-82-408
Юрій,Савченко,yuriy.savchenko1@student.org,2009,11,29,LXD-42,90.35,38(093)12-35-742
Юрій,Авраменко,yuriy.avramenko1@student.org,1977,11,17,STJ-26,66.62,38(096)94-98-859
Галина,Макаренко,halyna.makarenko1@student.org,1985,6,28,YFP-79,10.34,38(093)98-71-481
Федір,Савченко,fedir.savchenko@student.org,1960,2,13,SWR-68,3.45,38(099)73-71-340
Віктор,Шаповал,viktor.shapoval@student.org,1961,8,21,RLS-67,1.2,38(050)75-52-454
Вікторія,Стельмах,viktoriya.stelmakh@student.org,1961,11,27,SXG-84,88.11,38(093)69-18-191
Людмила,Білоус,lyudmyla.bilous@student.org,1961,10,22,SKG-95,37.52,38(066)69-31-819
Алла,Лисенко,alla.lysenko@student.org,1997,5,24,XTC-76,8.99,38(063)64-38-256
Денис,Омельченко,denys.omelchenko@student.org,1998,10,16,XHT-86,31.88,38(097)42-22-404
Богдан,Шевченко,bohdan.shevchenko1@student.org,1950,3,1,FQU-44,40.23,38(098)77-30-338
Сергій,Стельмах,serhiy.stelmakh1@student.org,1976,2,17,AKB-43,36.03,38(050)68-40-541
Валентина,Мельник,valentyna.melnyk1@student.org,2006,7,16,XWR-81,80.79,38(093)72-77-354
Людмила,Лебедь,lyudmyla.lebed@student.org,1971,2,1,ROV-23,35.59,38(050)74-88-886
Григорій,Гончаренко,hryhoriy.honcharenko@student.org,2000,11,26,MYC-53,66.65,38(096)18-63-267
Олеся,Лебедь,olesya.lebed@student.org,1951,3,14,AAB-44,16.91,38(067)88-53-252
Володимир,Костенко,volodymyr.kostenko@student.org,1970,2,17,MIR-56,69.22,38(073)95-41-778
Михайло,Поліщук,mykhaylo.polishchuk@student.org,2001,10,23,ZGK-45,73.94,38(095)59-68-142
Денис,Мельник,denys.melnyk1@student.org,1987,4,13,OWS-73,48.03,38(068)27-60-882
Валентина,Кравченко,valentyna.kravchenko1@student.org,1978,5,3,RHH-30,99.69,38(097)28-30-102
Віктор,Литвин,viktor.lytvyn1@student.org,1957,1,21,MAD-27,31.18,38(067)57-68-144
Світлана,Лисенко,svitlana.lysenko@student.org,1989,8,5,FUX-87,39.67,38(068)29-97-359
Василь,Козлов,vasyl.kozlov@student.org,1973,2,20,YXB-70,66.04,38(098)86-80-139
Ірина,Козлов,iryna.kozlov@student.org,1999,2,17,QDF-53,7.66,38(095)14-19-708
Світлана,Мельник,svitlana.melnyk@student.org,1977,8,21,TTW-81,11.3,38(099)71-27-363
Ірина,Білоус,iryna.bilous@student.org,2006,4,16,WWQ-97,77.7,38(095)16-86-314
Тарас,Демченко,taras.demchenko@student.org,1982,4,21,BJY-31,96.96,38(095)61-14-799
Віктор,Поліщук,viktor.polishchuk@student.org,1988,3,29,HFZ-53,37.4,38(073)35-66-140
Людмила,Гордієнко,lyudmyla.hordiyenko@student.org,1988,1,16,EZL-53,77.14,38(093)63-40-657
Анна,Лебедь,anna.lebed1@student.org,1984,5,11,MRZ-93,44.14,38(068)40-59-523
Роман,Павленко,roman.pavlenko1@student.org,1975,6,28,YVA-94,2.76,38(098)96-41-262
Ігор,Гайдук,ihor.hayduk@student.org,1977,12,10,DJK-42,57.17,38(097)10-29-234
Сергій,Скрипка,serhiy.skrypka1@student.org,1957,11,28,SAM-83,14.24,38(099)10-91-368
Віктор,Панченко,viktor.panchenko@student.org,1985,5,13,NZU-67,2.64,38(099)76-12-734
Роман,Гриценко,roman.hrytsenko@student.org,1999,8,14,YLI-69,39.26,38(067)77-87-395
Михайло,Шевченко,mykhaylo.shevchenko@student.org,1992,6,18,ONG-95,64.06,38(097)55-76-434
Євгенія,Лисенко,yevheniya.lysenko1@student.org,1997,6,6,AIY-82,62.95,38(098)94-38-534
Тарас,Білоус,taras.bilous1@student.org,2008,2,18,ARM-43,18.87,38(095)99-48-430
Олеся,Макаренко,olesya.makarenko@student.org,1962,5,10,EKG-59,44.47,38(050)65-66-738
Любов,Новік,lyubov.novik1@student.org,1964,11,15,RVV-58,90.33,38(067)22-66-772
Галина,Гончаренко,halyna.honcharenko@student.org,1979,12,24,HEE-44,5.25,38(098)21-70-688
Василь,Бойко,vasyl.boyko@student.org,1958,2,12,WVO-62,75.03,38(098)68-18-352
Володимир,Петренко,volodymyr.petrenko@student.org,1956,11,26,LXD-42,11.52,38(095)82-85-886
Оксана,Руденко,oksana.rudenko@student.org,1989,2,18,OPH-12,13.57,38(095)11-56-600
Дмитро,Кравченко,dmytro.kravchenko@student.org,1969,6,8,TME-57,99.78,38(063)52-24-538
Марія,Никоненко,mariya.nykonenko1@student.org,1985,6,2,MNN-42,9.95,38(096)89-66-412
Михайло,Шевчук,mykhaylo.shevchuk1@student.org,1982,5,24,PIK-23,93.23,38(066)65-56-968
Іван,Лебедь,ivan.lebed@student.org,1961,6,10,IAD-16,69.04,38(098)55-21-777
Тетяна,Зайцев,tetyana.zaytsev@student.org,1984,8,31,ABQ-59,73.77,38(063)36-33-220
Михайло,Шевченко,mykhaylo.shevchenko1@student.org,2001,1,9,SOV-93,9.23,38(067)82-81-159
Сергій,Гладко,serhiy.hladko@student.org,1990,1,20,OKG-48,11.68,38(066)12-75-905
Петро,Гончаренко,petro.honcharenko@student.org,1985,11,2,URC-81,61.25,38(066)72-67-484
Павло,Стельмах,pavlo.stelmakh@student.org,2010,2,16,KWO-32,78.83,38(067)83-64-248
Сергій,Кузьменко,serhiy.kuzmenko1@student.org,1980,12,19,ZPJ-44,29.81,38(066)77-27-464
Федір,Гайдук,fedir.hayduk@student.org,1976,4,25,TCE-54,91.91,38(068)89-58-165
Катерина,Демченко,kateryna.demchenko@student.org,1992,5,31,RQV-53,50.34,38(066)98-54-603
Сергій,Новік,serhiy.novik@student.org,1958,8,16,IQX-90,84.63,38(067)66-17-900
Михайло,Никоненко,mykhaylo.nykonenko@student.org,1987,2,18,ZYZ-10,3.02,38(095)43-95-258
Олеся,Поліщук,olesya.polishchuk@student.org,1980,5,20,DZP-49,33.09,38(097)52-99-121
Богдан,Ткаченко,bohdan.tkachenko@student.org,1950,8,12,LQU-51,71.79,38(099)32-61-513
Костянтин,Ковальчук,kostyantyn.kovalchuk@student.org,1950,6,29,ELD-34,33.02,38(095)93-98-996
Юрій,Гладко,yuriy.hladko@student.org,1950,12,17,XHT-86,24.61,38(095)17-93-693
Вікторія,Ткаченко,viktoriya.tkachenko@student.org,1991,5,15,OGM-36,79.93,38(096)58-42-438
Надія,Ткаченко,nadiya.tkachenko@student.org,1985,10,6,DJK-48,42.86,38(097)69-23-405
Максим,Цимбал,maksym.tsymbal@student.org,1980,11,30,BNC-22,47.68,38(073)71-73-566
Світлана,Панченко,svitlana.panchenko1@student.org,1977,4,15,FOR-58,46.89,38(063)17-81-882
Павло,Ткаченко,pavlo.tkachenko1@student.org,1996,8,25,NCO-96,41.07,38(098)87-50-104
Віктор,Василенко,viktor.vasylenko@student.org,2007,6,17,TSG-56,27.02,38(099)30-83-403
Інна,Новік,inna.novik@student.org,1971,2,9,VJA-95,46.36,38(067)81-49-178
Остап,Демченко,ostap.demchenko@student.org,1966,11,21,VVK-45,62.14,38(097)76-10-797
Ганна,Мельник,hanna.melnyk@student.org,1997,10,9,GNT-12,33.0,38(066)85-79-319
Ігор,Дорошенко,ihor.doroshenko1@student.org,1985,12,20,CYP-39,63.73,38(068)29-46-458
Костянтин,Павленко,kostyantyn.pavlenko@student.org,1995,6,15,ONO-63,45.87,38(093)54-65-174
Петро,Петренко,petro.petrenko1@student.org,1997,1,27,RDO-77,75.4,38(066)97-87-394
Іван,Цимбал,ivan.tsymbal@student.org,1950,3,16,DGG-73,40.93,38(097)30-49-419
Володимир,Рибак,volodymyr.rybak@student.org,1975,6,18,SIH-56,86.7,38(096)84-61-735
Наталія,Левченко,nataliya.levchenko1@student.org,1997,3,26,ASQ-34,76.89,38(095)50-43-843
Віктор,Гладко,viktor.hladko1@student.org,1996,3,22,YZE-36,86.04,38(097)33-62-843
Вера,Литвин,vera.lytvyn@student.org,1982,5,23,TSJ-44,70.88,38(097)99-32-753
Володимир,Гриценко,volodymyr.hrytsenko@student.org,1950,9,6,ITH-31,46.84,38(073)26-19-976
Михайло,Гончаренко,mykhaylo.honcharenko@student.org,2000,6,23,BUL-27,58.36,38(068)49-62-928
Оксана,Новік,oksana.novik@student.org,1994,5,9,RWX-14,53.6,38(067)19-37-390
Любов,Мельник,lyubov.melnyk@student.org,1962,8,2,DPJ-44,25.57,38(066)85-97-190
Федір,Руденко,fedir.rudenko1@student.org,1967,12,13,YVC-86,49.39,38(073)18-77-268
Станіслав,Павленко,stanislav.pavlenko@student.org,1981,8,3,WSQ-76,70.58,38(073)47-60-157
Андрій,Авраменко,andriy.avramenko@student.org,1975,5,14,OLL-27,3.33,38(095)23-17-243
Станіслав,Костенко,stanislav.kostenko@student.org,1996,12,2,RCP-89,33.46,38(067)40-73-497
Роман,Литвин,roman.lytvyn@student.org,1999,2,3,XXC-37,99.66,38(067)38-13-330
Наталія,Шевченко,nataliya.shevchenko@student.org,1953,2,12,ADN-74,59.97,38(067)76-68-934
Надія,Коваленко,nadiya.kovalenko1@student.org,1950,2,1,OOK-97,83.62,38(099)99-69-796
Григорій,Авраменко,hryhoriy.avramenko@student.org,2001,7,16,PYA-61,53.13,38(097)40-70-219
Марія,Гладко,mariya.hladko@student.org,1989,2,13,NON-18,97.18,38(063)82-51-171
Юрій,Мельник,yuriy.melnyk@student.org,1971,8,14,AIY-82,52.25,38(068)92-89-784
Артем,Павленко,artem.pavlenko@student.org,1973,11,23,EMN-14,40.33,38(073)31-48-331
Ірина,Іваненко,iryna.ivanenko@student.org,1954,6,23,WEL-33,2.03,38(050)55-54-918
Василь,Захарченко,vasyl.zakharchenko1@student.org,1965,6,28,FQU-44,47.16,38(098)16-28-336
Богдан,Костенко,bohdan.kostenko1@student.org,1997,1,10,EZR-42,50.51,38(067)14-91-989
Олена,Никоненко,olena.nykonenko@student.org,1989,3,24,BBY-57,69.79,38(050)51-64-968
Катерина,Козлов,kateryna.kozlov@student.org,1950,12,30,VNJ-35,85.9,38(073)26-28-281
Євгенія,Гайдук,yevheniya.hayduk@student.org,1962,2,26,PZX-65,18.02,38(063)46-59-726
Роман,Захарченко,roman.zakharchenko@student.org,1980,4,5,EPE-94,49.22,38(095)66-69-426
Вікторія,Рибак,viktoriya.rybak@student.org,1962,2,15,SHR-81,26.15,38(050)33-52-860
Станіслав,Гриценко,stanislav.hrytsenko1@student.org,1975,12,4,UIH-37,68.58,38(098)44-25-140
Юлія,Зайцев,yuliya.zaytsev@student.org,1977,4,9,HLR-46,39.25,38(096)39-79-987
Іван,Левченко,ivan.levchenko1@student.org,1997,10,7,BOU-17,5.01,38(098)68-17-852
Тетяна,Скрипка,tetyana.skrypka@student.org,1988,11,14,SVM-70,21.28,38(067)62-97-836
Раїса,Макаренко,rayisa.makarenko1@student.org,1953,10,4,OCQ-25,63.25,38(073)82-12-951
Тарас,Мельник,taras.melnyk@student.org,1961,7,14,XNP-12,60.04,38(096)58-26-900
Олеся,Кравченко,olesya.kravchenko@student.org,1958,5,22,MNU-19,11.07,38(097)73-16-675
Артем,Гончаренко,artem.honcharenko@student.org,1995,6,5,FBI-82,98.52,38(050)45-97-889
Олена,Демченко,olena.demchenko@student.org,1999,2,25,AZX-78,62.66,38(063)48-17-144
Сергій,Павленко,serhiy.pavlenko@student.org,1971,12,23,TPZ-52,98.83,38(093)92-60-379
Людмила,Скрипка,lyudmyla.skrypka1@student.org,1968,5,15,VVC-95,37.9,38(097)50-60-606
Віктор,Панченко,viktor.panchenko1@student.org,1979,1,1,RQL-70,23.24,38(097)73-24-455
Артем,Коваль,artem.koval@student.org,2006,6,25,OFZ-66,38.75,38(050)76-28-749
Віктор,Кравченко,viktor.kravchenko1@student.org,1973,6,21,PWS-37,62.11,38(096)19-99-959
Тарас,Коваленко,taras.kovalenko@student.org,1959,4,13,GCP-93,60.33,38(050)43-76-719
Вікторія,Захарченко,viktoriya.zakharchenko@student.org,1972,3,24,BYT-28,15.8,38(068)20-41-346
Тарас,Дорошенко,taras.doroshenko1@student.org,2007,2,10,GWY-95,80.47,38(050)14-88-714
Надія,Новік,nadiya.novik@student.org,1973,5,25,UYV-51,46.13,38(096)94-84-215
Петро,Кузьменко,petro.kuzmenko@student.org,1983,9,29,IJF-13,4.32,38(093)96-49-305
Оксана,Шевченко,oksana.shevchenko@student.org,1992,6,2,SXY-10,58.37,38(099)20-68-437
Алла,Кузьменко,alla.kuzmenko@student.org,1985,8,10,HLT-67,50.63,38(099)36-42-905
Раїса,Лисенко,rayisa.lysenko1@student.org,1993,7,25,QWC-36,66.46,38(066)57-83-187
Галина,Шаповал,halyna.shapoval@student.org,1963,4,6,MLI-89,36.43,38(073)93-20-425
Віктор,Коваль,viktor.koval1@student.org,1960,3,28,MLM-68,97.34,38(098)31-95-433
Тарас,Скрипка,taras.skrypka@student.org,1970,9,24,KYA-34,48.98,38(095)44-58-614
Вера,Авраменко,vera.avramenko1@student.org,1996,3,5,HZY-67,6.75,38(066)14-48-856
